Company Name,Company Description,Logo Path,Original Link,Country,Founded,Industry,Sector,Employees,CEO,Address,Phone,Website,Ticker Symbol,Exchange,Fiscal Year,Reporting Currency,CIK Code,CUSIP Number,ISIN Number,SIC Code,IPO Date,Stock Type,Employer ID,IPO Price,Share Class
Bausch Health Companies Inc.,"Bausch Health Companies Inc. operates as a diversified specialty pharmaceutical and medical device company in the United States and internationally.
It develops, manufactures, and markets a range of products primarily in gastroenterology, hepatology, neurology, dermatology, international pharmaceuticals, over-the-counter (OTC) products, aesthetic medical devices, and eye health.
The company operates through five segments: Salix, International, Solta Medical, Diversified, and Bausch + Lomb.
The Salix segment provides gastroenterology products in the United States. The International segment sells aesthetic medical devices, branded pharmaceuticals, generic pharmaceuticals, and OTC products internationally.
The Solta Medical segment engages in the sale of aesthetic medical devices. The Diversified segment offers pharmaceutical products in the areas of neurology and certain other therapeutic classes; generic products; ortho dermatologic; and dentistry products in the United States.
The Bausch + Lomb segment offers products in the areas of vision care, surgical, and ophthalmic pharmaceuticals products.
The company was formerly known as Valeant Pharmaceuticals International, Inc. and changed its name to Bausch Health Companies Inc. in July 2018.
Bausch Health Companies Inc. is headquartered in Laval, Canada.",Data/company_logos_stock_analysis\Bausch_Health_Companies_Inc._logo.svg,https://stockanalysis.com/stocks/bhc/,Canada,,Drug Manufacturers - Specialty & Generic,Healthcare,"20,270",Thomas Appio,"2150 St. ElzEar Boulevard West
Laval, QC H7L 4A8
Canada",514 744 6792,bauschhealth.com,BHC,NYSE,January - December,USD,0000885590,071734107,CA0717341071,2834,,,,,
ACADIA Pharmaceuticals Inc.,"ACADIA Pharmaceuticals Inc., a biopharmaceutical company, focuses on the development and commercialization innovative medicines that address unmet medical needs in central nervous system (CNS) disorders and rare diseases in the United States.
The company offers NUPLAZID (pimavanserin) for the treatment of hallucinations and delusions associated with Parkinson’s disease psychosis; and DAYBUE, a novel synthetic analog of the amino-terminal tripeptide of insulin-like growth factor 1 for treatment of Rett Syndrome.
It also develops Pimavanserin that is in Phase III ADVANCE-2 study to treat the negative symptoms of schizophrenia; ACP-101 whixh is in Phase III for the treatment of hyperphagia in Prader-Willi syndrome; ACP-204 which is in Phase II for the treatment of Alzheimer’s disease psychosis; ACP-2591 that is in Phase I for Rett syndrome and Fragile X syndrome; preclinical antisense oligonucleotide programs; and other programs for neuropsychiatric symptoms.
It has a license agreement with Neuren Pharmaceuticals Limited to develop and commercialize trofinetide for Rett syndrome and other indications; and a license and collaboration agreement with Stoke Therapeutics, Inc. to discover, develop and commercialize novel RNA-based medicines for the potential treatment of severe and rare genetic neurodevelopmental diseases of the CNS.
The company was formerly known as Receptor Technologies, Inc. and changed its name ACADIA Pharmaceuticals Inc. in 1997.
ACADIA Pharmaceuticals Inc. was incorporated in 1993 and is headquartered in San Diego, California.",Data/company_logos_stock_analysis\ACADIA_Pharmaceuticals_Inc._logo.svg,https://stockanalysis.com/stocks/acad/,United States,1993,Biotechnology,Healthcare,598,Catherine Owen Adams,"12830 El Camino Real, Suite 400
San Diego, California 92130
United States",858 558 2871,acadia.com,ACAD,NASDAQ,January - December,USD,0001070494,004225108,US0042251084,2834,"May 27, 2004",Common Stock,06-1376651,,
Zai Lab Limited,"Zai Lab Limited develops and commercializes therapies to treat oncology, autoimmune disorders, infectious diseases, and neuroscience.
Its commercial products include Zejula, an orally administered poly polymerase 1/2 inhibitor; Optune, a cancer therapy that uses electric fields tuned to specific frequencies to kill tumor cells; NUZYRA for acute bacterial skin and skin structure infections, and community acquired bacterial pneumonia; Qinlock to treat gastrointestinal stromal tumors, and VYVGART, a human IgG1 antibody fragment for myesthenia gravis.
The company also develops Tumor Treating Fields, a portable device for delivery of electric fields; Repotrectinib, a tyrosine kinase inhibitor (TKI) to target ROS1 and TRK A/B/C in TKI-naïve- or -pretreated cancer patients; Tisotumab vedotin, an antibody drug conjugate; Adagrasib for treating KRAS-G12C-mutated NSCLC, colorectal cancer, and pancreatic cancer; and Bemarituzumab to treat gastric and gastroesophageal junction cancer patients.
In addition, it develops Sulbactam/durlobactam, a combination of a beta-lactam antibiotic and a beta-lactamase inhibitor for the treatment of serious infections caused by Acinetobacter; KarXT for the treatment of psychiatric and neurological conditions.
It has license and collaboration agreement with Tesaro, Inc. to develop, manufacture, and commercialize niraparib; NovoCure to develop and commercialize Tumor Treating Fields; Deciphera to develop and commercialize ripretinib; Paratek Bermuda Ltd. to develop, manufacture, and commercialize omadacycline; argenx, to develop and commercialize efgartigimod; BMS to develop and commercialize tisotumab vedotin and repotrectinib; Mirati to research, develop, manufacture, and commercialize adagrasib; Amgen to develop and commercialize bemarituzumab; and Innoviva to develop and commercialize Sulbactam-Durlobactam; Karuna to develop and commercialize KarXT; and strategic collaboration with Pfizer for XACDURO.
The company was incorporated in 2013 and is headquartered in Shanghai, China.",Data/company_logos_stock_analysis\Zai_Lab_Limited_logo.svg,https://stockanalysis.com/stocks/zlab/,China,2013,Biotechnology,Healthcare,"2,175",Ying Du,"Jinchuang Plaza, Building 1, Fourth Floor
Shanghai, 201210
China",86 21 6163 2588,zailaboratory.com,ZLAB,NASDAQ,January - December,USD,0001704292,98887Q104,US98887Q1040,2834,"Sep 20, 2017",,,,
Denali Therapeutics Inc.,"Denali Therapeutics Inc., a biopharmaceutical company, develops a portfolio of product candidates engineered to cross the blood-brain barrier for neurodegenerative diseases and lysosomal storage diseases in the United States.
The company’s transport vehicle (TV)-enabled programs include DNL310 ETV, an IDS enzyme replacement therapy program for MPS II; TAK-594/DNL593 which is in Phase 1/II for frontotemporal dementia-granulin; DNL126 program for MPS IIIA; and DNL622 for MPS I, as well as other preclinical programs that target amyloid beta and HER2.
Its brain-penetrant small molecule programs comprise BIIB122/DNL151 LRRK2 inhibitor program for Parkinson's disease; SAR443820/DNL788 RIPK1 inhibitor program for CNS disease; DNL343 eIF2B Activator program for amyotrophic lateral sclerosis; and SAR443122/DNL758 RIPK1 inhibitor program for peripheral inflammatory diseases.
It also provides early stage program include TAK-594/DNL593 program for FTD-GRN; DNL126 program for MPS IIIA, a Sanfilippo Syndrome A; DNL622 for MPS I which is Hurler syndrome; Antibody Transport Vehicle Amyloid beta program; Oligonucleotide Transport Vehicle platform, a novel class of biotherapeutics to address the root cause of diseases through modulation of gene expression; and other TV-enabled discovery programs.
The company has collaboration agreements with Biogen MA Inc. and Biogen International GmbH; Genzyme Corporation; Takeda Pharmaceutical Company Limited; F-star Gamma Limited, F-star Biotechnologische Forschungs-und Entwicklungsges m.b.H, and F-star Biotechnology Limited; and Genentech, Inc. The company was formerly known as SPR Pharma Inc. and changed its name to Denali Therapeutics Inc. in March 2015.
Denali Therapeutics Inc. was incorporated in 2013 and is headquartered in South San Francisco, California.",Data/company_logos_stock_analysis\Denali_Therapeutics_Inc._logo.svg,https://stockanalysis.com/stocks/dnli/,United States,2013,Biotechnology,Healthcare,445,Ryan Watts,"161 Oyster Point Boulevard
South San Francisco, California 94080
United States",650 866 8548,denalitherapeutics.com,DNLI,NASDAQ,January - December,USD,0001714899,24823R105,US24823R1059,2836,"Dec 8, 2017",Common Stock,46-3872213,,
"Janux Therapeutics, Inc.","Janux Therapeutics, Inc., a clinical stage biopharmaceutical company, develops immunotherapies based on Tumor Activated T Cell Engagers (TRACTr) and Tumor Activated Immunomodulators (TRACIr) platforms technology to treat patients suffering from cancer.
The company’s clinical candidates comprise JANX007, a prostate-specific membrane antigen or PSMA-TRACTr, which is in Phase 1 clinical trial in adults for the treatment of metastatic castration-resistant prostate cancer (mCRPC) and the vasculature of other tumors; and JANX008, an epidermal growth factor receptor or EGFR-TRACTr that is in Phase 1 clinical trial for the treatment of multiple solid cancers, including colorectal cancer, squamous cell carcinoma of the head and neck, non-small cell lung cancer, and renal cell carcinoma.
Its development pipeline also consists of discovery stage products. The company has strategic research collaboration agreement with Merck Sharp & Dohme Corp. to develop TRACTr product candidates.
Janux Therapeutics, Inc. was incorporated in 2017 and is headquartered in San Diego, California.","Data/company_logos_stock_analysis\Janux_Therapeutics,_Inc._logo.svg",https://stockanalysis.com/stocks/janx/,United States,2017,Biotechnology,Healthcare,64,David Campbell,"10955 Vista Sorrento Parkway, Suite 200
San Diego, California 92130
United States",858 751 4493,januxrx.com,JANX,NASDAQ,January - December,USD,0001817713,47103J105,US47103J1051,2834,"Jun 11, 2021",Common Stock,82-2289112,$17.00,
"Amicus Therapeutics, Inc.","Amicus Therapeutics, Inc., a biotechnology company, focuses on discovering, developing, and delivering medicines for rare diseases.
Its commercial product and product candidates include Galafold, an oral precision medicine for the treatment of adults with a confirmed diagnosis of Fabry disease and an amenable galactosidase alpha gene variant; and Pombiliti + Opfolda, for the treatment of late onset.
It has collaboration and license agreements with the University of Pennsylvania to research and develop parvovirus gene therapy products; and GlaxoSmithKline.
Amicus Therapeutics, Inc. was incorporated in 2002 and is headquartered in Princeton, New Jersey.","Data/company_logos_stock_analysis\Amicus_Therapeutics,_Inc._logo.svg",https://stockanalysis.com/stocks/fold/,United States,2002,Biotechnology,Healthcare,517,Bradley Campbell,"47 Hulfish Street
Princeton, New Jersey 08542
United States",609 662 2000,amicusrx.com,FOLD,NASDAQ,January - December,USD,0001178879,03152W109,US03152W1099,2834,"May 31, 2007",Common Stock,20-0422823,,
NewAmsterdam Pharma Company N.V.,"NewAmsterdam Pharma Company N.V., a late-stage biopharmaceutical company, develops therapies to enhance patient care in populations with metabolic disease.
It is developing obicetrapib, an oral low-dose cholesteryl ester transfer protein (CETP) inhibitor, that is in various clinical trials as a monotherapy and a combination therapy with ezetimibe for lowering LDL-C for cardiovascular diseases.
The company also develops Obicetrapib which is in Phase 2a clinical trial for Alzheimer’s disease. NewAmsterdam Pharma Company N.V. is headquartered in Naarden, the Netherlands.",Data/company_logos_stock_analysis\NewAmsterdam_Pharma_Company_N.V._logo.svg,https://stockanalysis.com/stocks/nams/,Netherlands,2019,Biotechnology,Healthcare,29,Michael Davidson,"Gooimeer 2-35
Naarden, 1411 DC
Netherlands",31 35 206 2971,newamsterdampharma.com,NAMS,NASDAQ,January - December,USD,0001936258,,NL00150012L7,2834,,,,,
"Kymera Therapeutics, Inc.","Kymera Therapeutics, Inc., a biopharmaceutical company, focuses on discovering and developing novel small molecule therapeutics that selectively degrade disease-causing proteins by harnessing the body’s own natural protein degradation system.
It engages in developing IRAK4 program, which is in Phase II clinical trial for the treatment of immunology-inflammation diseases, including hidradenitis suppurativa, atopic dermatitis; STAT3 program for the treatment of hematologic malignancies and solid tumors, as well as autoimmune diseases and fibrosis; and MDM2 program to treat hematological malignancies and solid tumors.
The company develops STAT6, a Type 2 inflammation in allergic diseases; and TYK2, a treatment for inflammatory bowel disease, psoriasis, psoriatic arthritis, and lupus.
The company was incorporated in 2015 and is headquartered in Watertown, Massachusetts.","Data/company_logos_stock_analysis\Kymera_Therapeutics,_Inc._logo.svg",https://stockanalysis.com/stocks/kymr/,United States,2015,Biotechnology,Healthcare,187,Nello Mainolfi,"200 Arsenal Yards Boulevard, Suite 230
Watertown, Massachusetts 02472
United States",857 285 5300,kymeratx.com,KYMR,NASDAQ,January - December,USD,0001815442,501575104,US5015751044,2836,"Aug 21, 2020",Common Stock,81-2992166,$20.00,
HUTCHMED (China) Limited,"HUTCHMED (China) Limited, together with its subsidiaries, discovers, develops, and commercializes targeted therapeutics and immunotherapies for cancer and immunological diseases in Hong Kong and internationally.
The company develops Savolitinib for the treatment of non-small cell lung cancer (NSCLC), papillary renal cell carcinoma (RCC), and gastric cancer (GC); and Fruquintinib, an inhibitor for colorectal cancer (CRC), breast cancer, gastric cancer, microsatellite stable-CRC endometrial cancer (EMC), NSCLC, RCC, gastrointestinal, cervical, and solid tumors.
It also develops Surufatinib, which is used for the treatment of pancreatic neuroendocrine tumor (NET), non-pancreatic NET, neuroendocrine carcinoma, SCLC, biliary tract cancer, and solid tumors; and Sovleplenib that treats hematological cancers and certain chronic immune diseases.
In addition, it develops Tazemetostat for the treatment of certain epithelioid sarcoma and follicular lymphoma patients; HMPL-306, an inhibitor for hematological malignancies, gliomas, chondrosarcomas, cholangiocarcinomas, and solid tumors; HMPL-760, a Bruton’s tyrosine kinase inhibitor; HMPL-453 for intrahepatic cholangiocarcinoma and solid tumors; HMPL-295 and HMPL-415 for solid tumors; HMPL-653 for metastatic solid tumors and tenosynovial giant cell tumors; and HMPL-A83 for the treatment of malignant neoplasms.
It has collaboration agreements with AstraZeneca AB (publ), Lilly (Shanghai) Management Company Limited, Takeda, BeiGene Ltd., Inmagene Biopharmaceuticals Co. Ltd., Innovent Biologics Co., Inc., Genor Biopharma Co. Ltd., Shanghai Junshi Biosciences Co. Ltd., and Epizyme, Inc. The company was formerly known as Hutchison China MediTech Limited and changed its name to HUTCHMED (China) Limited in May 2021.
HUTCHMED (China) Limited was incorporated in 2000 and is headquartered in Hong Kong, Hong Kong.",Data/company_logos_stock_analysis\HUTCHMED_(China)_Limited_logo.svg,https://stockanalysis.com/stocks/hcm/,Hong Kong,2000,Drug Manufacturers - Specialty & Generic,Healthcare,"1,988",Wei-Guo Su,"Cheung Kong Center, 48th floor
Hong Kong
Hong Kong",852 2121 8200,hutch-med.com,HCM,NASDAQ,January - December,USD,0001648257,44842L103,US44842L1035,2834,,,,,
"Catalyst Pharmaceuticals, Inc.","Catalyst Pharmaceuticals, Inc., a commercial-stage biopharmaceutical company, focuses on developing and commercializing therapies for people with rare debilitating, chronic neuromuscular, and neurological diseases in the United States.
It offers Firdapse, an amifampridine phosphate tablets for the treatment of patients with lambert-eaton myasthenic syndrome (LEMS); and Ruzurgi for the treatment of pediatric LEMS patients.
The company develops Firdapse for the treatment of MuSK antibody positive myasthenia gravis and spinal muscular atrophy type.
It has license agreements with BioMarin Pharmaceutical Inc.; and collaboration and license agreement with Endo Ventures Limited for the development and commercialization of generic Sabril tablets.
The company was founded in 2002 and is based in Coral Gables, Florida.","Data/company_logos_stock_analysis\Catalyst_Pharmaceuticals,_Inc._logo.svg",https://stockanalysis.com/stocks/cprx/,United States,2002,Biotechnology,Healthcare,167,Richard John Daly,"355 Alhambra Circle, Suite 801
Coral Gables, Florida 33134
United States",305 420 3200,catalystpharma.com,CPRX,NASDAQ,January - December,USD,0001369568,14888U101,US14888U1016,2834,"Nov 8, 2006",Common Stock,,,
"Amneal Pharmaceuticals, Inc.","Amneal Pharmaceuticals, Inc., together with its subsidiaries, develops, manufactures, markets, and distributes generics, injectables, biosimilars, and specialty branded pharmaceutical products worldwide.
The company operates through three segments: Generics, Specialty, and AvKARE. The Generics segment offers immediate and extended release oral solid, powder, liquid, sterile injectable, nasal spray, inhalation and respiratory, biosimilar, ophthalmic, film, transdermal patch, and topical products.
The Specialty segment develops, promotes, sells, and distributes pharmaceutical products with focus on central nervous system disorders, including Parkinson’s disease, and endocrine disorders.
This segment also provides Rytary, an oral capsule formulation of carbidopa-levodopa to treat Parkinson’s disease, post-encephalitic parkinsonism, and parkinsonism; Unithroid for the treatment of hypothyroidism; and IPX203, a pipeline product for Parkinson’s disease.
The AvKARE segment offers pharmaceuticals, medical and surgical products, and services primarily to governmental agencies, the Department of Defense, and the Department of Veterans Affairs.
This segment also distributes bottle and unit dose pharmaceuticals under the AvKARE and AvPAK names; and packages and distributes pharmaceuticals and vitamins to its retail and institutional customers.
It sells its products through wholesalers, distributors, hospitals, chain pharmacies, and individual pharmacies.
The company was formerly known as Atlas Holdings, Inc. and changed its name to Amneal Pharmaceuticals, Inc. in 2018.
Amneal Pharmaceuticals, Inc. was founded in 2002 and is headquartered in Bridgewater, New Jersey.","Data/company_logos_stock_analysis\Amneal_Pharmaceuticals,_Inc._logo.svg",https://stockanalysis.com/stocks/amrx/,United States,2002,Drug Manufacturers - Specialty & Generic,Healthcare,"7,850",Chirag K. Patel,"400 Crossing Boulevard, 3rd Floor
Bridgewater, New Jersey 08807
United States",908 947 3120,amneal.com,AMRX,NASDAQ,January - December,USD,0001723128,03168L105,US03168L1052,2834,,,,,Class A Shares
"Protagonist Therapeutics, Inc.","Protagonist Therapeutics, Inc., a biopharmaceutical company, develops peptide-based drugs for hematology and blood disorders, and inflammatory and immunomodulatory diseases.
It is developing Rusfertide (PTG-300), an injectable hepcidin mimetic that completed phase 2 clinical trials for the treatment of polycythemia vera and other blood disorders; and JNJ-2113, an orally delivered investigational drug to block biological pathways that completed phase 2b clinical trials for the treatment of moderate-to-severe plaque psoriasis; and PN-943, an orally delivered, gut-restricted alpha 4 beta 7 specific integrin antagonist completed a phase 2 clinical trials in patients with moderate to severe ulcerative colitis.
The company has a license and collaboration agreement with Takeda to commercialize rusfertide; and JNJ Innovative Medicines to co-develop Interleukin-23 receptor antagonist compound JNJ-2113.
Protagonist Therapeutics, Inc. was incorporated in 2006 and is headquartered in Newark, California.","Data/company_logos_stock_analysis\Protagonist_Therapeutics,_Inc._logo.svg",https://stockanalysis.com/stocks/ptgx/,United States,2006,Biotechnology,Healthcare,112,Dinesh Patel,"7707 Gateway Boulevard, Suite 140
Newark, California 94560-1160
United States",510 474 0170,protagonist-inc.com,PTGX,NASDAQ,January - December,USD,0001377121,74366E102,US74366E1029,2834,"Aug 11, 2016",Common Stock,98-0505495,,
"Arrowhead Pharmaceuticals, Inc.","Arrowhead Pharmaceuticals, Inc. develops medicines for the treatment of intractable diseases in the United States.
The company’s product pipeline includes Plozasiran, which has completed Phase 3 clinical trial to treat hypertriglyceridemia, dyslipidemia, and familial chylomicronemia syndrome; Olpasiran that is in Phase 3 clinical trial to reduce the production of apolipoprotein A; and Fazirsiran that is in Phase 3 clinical trial for the treatment of liver disease associated with alpha-1 antitrypsin deficiency.
It also develops Zodasiran that is in Phase 2b clinical trial for the treatment of dyslipidemia and hypertriglyceridemia; GSK-4532990 to treat metabolic-dysfunction associated steatohepatitis (MASH); and Daplusiran/Tomligisiran which is in Phase 2 clinical trial for the treatment of Chronic Hepatitis B.
In addition, the company is developing ARO-PNPLA3, which is in Phase 1 clinical trial to treat patients with MASH; ARO-INHBE to reduce the hepatic expression of the INHBE gene and its secreted gene product; ARO-RAGE to treat inflammatory lung disease; ARO-MUC5AC to treat muco-obstructive pulmonary diseases; and ARO-MMP7 for the treatment of idiopathic pulmonary fibrosis that is in Phase 1/2a clinical trials.
Further, it develops ARO-DUX4 for the treatment of facioscapulohumeral muscular dystrophy; ARO-DM1 to treat patient with Type 1 Myotonic Dystrophy; ARO-C3 to treat complement-mediated renal disease; ARO-CFB for the treatment of complement-mediated kidney disease that is in Phase 1/2a clinical trial; and ARO-ATXN2 for the treatment of Spinocerebellar Ataxia Type 2 that is in Phase 1 clinical trial.
Arrowhead Pharmaceuticals, Inc. has collaboration and license Agreements with Glaxosmithkline Intellectual Property (No.
3) Limited; Horizon Therapeutics Ireland DAC; Takeda Pharmaceutical Company Limited; and with Amgen Inc. The company was founded in 2003 and is headquartered in Pasadena, California.","Data/company_logos_stock_analysis\Arrowhead_Pharmaceuticals,_Inc._logo.svg",https://stockanalysis.com/stocks/arwr/,United States,2003,Biotechnology,Healthcare,609,Christopher Anzalone,"177 East Colorado Boulevard, Suite 700
Pasadena, California 91105
United States",626 304 3400,arrowheadpharma.com,ARWR,NASDAQ,October - September,USD,0000879407,04280A100,US04280A1007,2834,"Jun 16, 1993",Common Stock,46-0408024,,
"Vera Therapeutics, Inc.","Vera Therapeutics, Inc., a clinical stage biotechnology company, focuses on developing and commercializing treatments for patients with serious immunological diseases.
Its lead product candidate is atacicept, a fusion protein self-administered as a subcutaneous injection that is in Phase III clinical trial for patients with immunoglobulin A nephropathy; and for treatment of lupus nephritis that is in Phase II clinical trial.
It is also developing MAU868, a human monoclonal antibody for the treatment of BK viremia infections.
The company was formerly known as Trucode Gene Repair, Inc. and changed its name to Vera Therapeutics, Inc. in April 2020.
Vera Therapeutics, Inc. was incorporated in 2016 and is headquartered in Brisbane, California.","Data/company_logos_stock_analysis\Vera_Therapeutics,_Inc._logo.svg",https://stockanalysis.com/stocks/vera/,United States,2016,Biotechnology,Healthcare,51,Marshall Fordyce,"8000 Marina Boulevard, Suite 120
Brisbane, California 94005
United States",650 770 0077,veratx.com,VERA,NASDAQ,January - December,USD,0001831828,92337R101,US92337R1014,2834,"May 14, 2021",Common Stock,81-2744449,$11.00,Class A Shares
"Edgewise Therapeutics, Inc.","Edgewise Therapeutics, Inc., a biopharmaceutical company, discovers, develops, and commercializes therapies for the treatment of muscle disorders.
Its lead product candidate, EDG-5506, an orally administered small molecule that is in Phase II clinical trials, designed to address the root cause of dystrophinopathies including Duchenne muscular dystrophy and Becker muscular dystrophy.
The company develops EDG-7500, a small molecule for the treatment of hypertrophic cardiomyopathy and other severe cardiac disorders that is in Phase I clinical trials.
In addition, it develops a pipeline of precision medicine product candidates that target key muscle proteins and modulators to address genetically defined muscle disorders.
Edgewise Therapeutics, Inc. was incorporated in 2017 and is headquartered in Boulder, Colorado.","Data/company_logos_stock_analysis\Edgewise_Therapeutics,_Inc._logo.svg",https://stockanalysis.com/stocks/ewtx/,United States,2017,Biotechnology,Healthcare,88,Kevin Koch,"1715 38th Street
Boulder, Colorado 80301
United States",720 262 7002,edgewisetx.com,EWTX,NASDAQ,January - December,USD,0001710072,28036F105,US28036F1057,2834,"Mar 26, 2021",Common Stock,82-1725586,$16.00,
"Apogee Therapeutics, Inc.","Apogee Therapeutics, Inc., through its subsidiary, operates as a biotechnology company that develops biologics for the treatment of atopic dermatitis (AD), asthma, chronic obstructive pulmonary disease (COPD), and related inflammatory and immunology indications.
The company primarily develops APG777, a subcutaneous (SQ) extended half-life monoclonal antibody (mAb) for AD; and APG808, an SQ extended half-life mAb for COPD.
Its earlier-stage programs comprise APG990, an SQ extended half-life mAb for the treatment of AD; and APG222, an extended half-life SQ antibodies for AD.
Apogee Therapeutics, Inc. was incorporated in 2022 and is headquartered in Waltham, Massachusetts.","Data/company_logos_stock_analysis\Apogee_Therapeutics,_Inc._logo.svg",https://stockanalysis.com/stocks/apge/,United States,2022,Biotechnology,Healthcare,91,Michael Henderson,"221 Crescent Street, Building 17
Waltham, Massachusetts 02453
United States",650 394 5230,apogeetherapeutics.com,APGE,NASDAQ,January - December,USD,0001974640,03770N101,US03770N1019,2836,"Jul 14, 2023",,93-4958665,$17.00,
"Supernus Pharmaceuticals, Inc.","Supernus Pharmaceuticals, Inc., a biopharmaceutical company, focuses on the development and commercialization of products for the treatment of central nervous system (CNS) diseases in the United States.
The company’s commercial products are Trokendi XR, an extended release topiramate product indicated for the treatment of epilepsy, as well as for the prophylaxis of migraine headache; and Oxtellar XR, an extended release oxcarbazepine for the monotherapy treatment of partial onset seizures in adults and children between 6 to 17 years of age.
It also offers comprise Qelbree, a novel non-stimulant indicated for the treatment of attention-deficit hyperactivity disorder (ADHD) in adults and pediatric patients 6 years and older; APOKYN for the acute intermittent treatment of hypomobility or off episodes in patients with advanced Parkinson’s Disease (PD); XADAGO for treating levodopa/carbidopa in patients with PD experiencing off episodes; MYOBLOC, a Type B toxin product indicated for the treatment of cervical dystonia and sialorrhea in adults; GOCOVRI for the treatment of dyskinesia in patients with PD; and Osmolex ER for the treatment of Parkinson's disease and drug-induced extrapyramidal reaction in adult patients.
In addition, the company’s product candidates include SPN-830, a late-stage drug/device combination product candidate for the treatment of off episodes in PD patients; SPN-817, a novel first-in-class selective acetylcholinesterase inhibitor, which is in Phase II clinical trials for the treatment of epilepsy; SPN-820, a product candidate in Phase II clinical trials for treating resistant depression; SPN-443, a preclinical product for the treatment of ADHD/CNS; and SPN-446 for narcolepsy and SPN-448 for the treatment of CNS which is in discovery stage.
It markets and sells its products through pharmaceutical wholesalers, specialty pharmacies, and distributors.
Supernus Pharmaceuticals, Inc. was incorporated in 2005 and is headquartered in Rockville, Maryland.","Data/company_logos_stock_analysis\Supernus_Pharmaceuticals,_Inc._logo.svg",https://stockanalysis.com/stocks/supn/,United States,2005,Drug Manufacturers - Specialty & Generic,Healthcare,652,Jack Khattar,"9715 Key West Avenue
Rockville, Maryland 20850
United States",301 838 2500,supernus.com,SUPN,NASDAQ,January - December,USD,0001356576,868459108,US8684591089,2834,"May 1, 2012",Common Stock,,,
"IDEAYA Biosciences, Inc.","IDEAYA Biosciences, Inc., a synthetic lethality-focused precision medicine oncology company, discovers and develops targeted therapeutics for patient populations selected using molecular diagnostics in the United States.
The company’s products in development include IDE196, a protein kinase C inhibitor that is in Phase 2/3 clinical trials for genetically defined cancers having GNAQ or GNA11 gene mutations; IDE397, a methionine adenosyltransferase 2a inhibitor that is in Phase 1/2 clinical trials for patients with solid tumors having methylthioadenosine phosphorylase gene deletions, such as non-small cell lung, bladder, gastric, and esophageal cancers; IDE161, a poly ADP-ribose glycohydrolase inhibitor that is in Phase 1 clinical trial to treat tumors with homologous recombination deficiency (HRD), and other genetic or molecular signatures; GSK101, a Pol Theta Helicase inhibitor that is in Phase 1 clinical trial for the treatment of tumors with BRCA or other homologous recombination, and HRD mutations; and Werner Helicase inhibitors for tumors with high microsatellite instability.
It offers preclinical research programs focused on pharmacological inhibition; DECIPHER dual CRISPR library for synthetic lethality target and biomarker discovery; and INQUIRE chemical library and HARMONY machine-learning engines to enhance its drug discovery platform.
The company has strategic alliances with GlaxoSmithKline, Pfizer Inc., Novartis International Pharmaceuticals Ltd., Amgen Inc., Gilead Sciences, Inc., Cancer Research UK, and the University of Manchester.
IDEAYA Biosciences, Inc. was incorporated in 2015 and is headquartered in South San Francisco, California.","Data/company_logos_stock_analysis\IDEAYA_Biosciences,_Inc._logo.svg",https://stockanalysis.com/stocks/idya/,United States,2015,Biotechnology,Healthcare,124,Yujiro Hata,"7000 Shoreline Court, Suite 350
South San Francisco, California 94080
United States",650 443 6209,ideayabio.com,IDYA,NASDAQ,January - December,USD,0001676725,45166A102,US45166A1025,2834,"May 23, 2019",Common Stock,47-4268251,$10.00,
Centessa Pharmaceuticals plc,"Centessa Pharmaceuticals plc, a clinical-stage pharmaceutical company, discovers, develops, and delivers medicines for patients.
Its products pipeline includes SerpinPC, an activated protein C inhibitor for the treatment of hemophilia A and B; and ORX750, an orally administered OX2R agonist for the treatment of narcolepsy and other sleep disorders.
The company also develops LB101, a PD-L1xCD47 LockBody, a bi-specific monoclonal antibody for solid tumors, which is designed to selectively drive potent CD47 and CD3 effector function activity while avoiding systemic toxicity; and OX2R Agonists compounds are currently in development for the treatment of narcolepsy.
In addition, its products pipeline comprises ORX750, an orally administered selective orexin receptor-2 (OX2R) agonist for the treatment of narcolepsy and other sleep disorders; and earlier-stage preclinical assets and discovery-stage programs.
Centessa Pharmaceuticals plc was incorporated in 2020 and is headquartered in Altrincham, the United Kingdom.",Data/company_logos_stock_analysis\Centessa_Pharmaceuticals_plc_logo.svg,https://stockanalysis.com/stocks/cnta/,United Kingdom,2020,Biotechnology,Healthcare,76,Saurabh Saha,"1 Ashley Road, 3rd Floor
Altrincham, WA14 2DT
United Kingdom",,centessa.com,CNTA,NASDAQ,January - December,USD,0001847903,152309100,US1523091007,2834,"May 28, 2021",,,$20.00,
